run_label,sweep_param,sweep_value,E/N (Td),mean energy (eV),energy (eV),eedf (eV-1)
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.080394002814277,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.085471221791853,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.090548440769432,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.095625659747007,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.100702878724586,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.105780097702162,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.11085731667974,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.115934535657317,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.121011754634893,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.126088973612472,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.131166192590047,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.136243411567627,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.141320630545202,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.146397849522781,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.151475068500357,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.156552287477936,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.161629506455512,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.166706725433091,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.171783944410667,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.176861163388246,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.181938382365821,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.1870156013434,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.192092820320976,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.197170039298555,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.202247258276131,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.207324477253707,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.212401696231286,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.217478915208861,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.22255613418644,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.227633353164016,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.232710572141595,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.237787791119171,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.24286501009675,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.247942229074326,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.253019448051905,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.25809666702948,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.26317388600706,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.268251104984635,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.273328323962215,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.27840554293979,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.28348276191737,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.288559980894945,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.293637199872522,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.2987144188501,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.303791637827675,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.308868856805255,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.31394607578283,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.31902329476041,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.324100513737985,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.329177732715564,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.33425495169314,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.339332170670719,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.344409389648295,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.349486608625874,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.35456382760345,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.359641046581029,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.364718265558604,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.369795484536183,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.37487270351376,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.379949922491337,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.385027141468914,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.39010436044649,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.395181579424069,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.400258798401644,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.405336017379224,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.4104132363568,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.415490455334378,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.420567674311954,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.425644893289533,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.430722112267109,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.435799331244688,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.440876550222264,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.445953769199843,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.451030988177418,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.456108207154998,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.461185426132573,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.466262645110152,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.471339864087728,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.476417083065304,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.481494302042883,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.486571521020458,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.491648739998038,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.496725958975613,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.501803177953192,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.506880396930768,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.511957615908347,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.517034834885923,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.522112053863502,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.527189272841078,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.532266491818657,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.537343710796232,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.542420929773812,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.547498148751387,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.552575367728966,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.557652586706542,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.56272980568412,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.567807024661697,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.572884243639272,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.577961462616852,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.583038681594427,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.588115900572006,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.593193119549582,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.598270338527161,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.603347557504737,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.608424776482316,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.613501995459892,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.61857921443747,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.623656433415047,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.628733652392626,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.633810871370201,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.63888809034778,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.643965309325356,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.649042528302934,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.654119747280511,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.659196966258087,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.664274185235666,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.669351404213241,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.67442862319082,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.679505842168396,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.684583061145975,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.689660280123551,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.69473749910113,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.699814718078706,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.704891937056285,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.70996915603386,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.71504637501144,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.720123593989015,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.725200812966595,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.73027803194417,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.73535525092175,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.740432469899325,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.7455096888769,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.75058690785448,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.755664126832055,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.760741345809635,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.76581856478721,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.77089578376479,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.775973002742365,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.781050221719944,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.78612744069752,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.791204659675099,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.796281878652675,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.801359097630254,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.80643631660783,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.811513535585409,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.816590754562984,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.821667973540563,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.826745192518139,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.831822411495716,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.836899630473294,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.84197684945087,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.847054068428449,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.852131287406024,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.857208506383603,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.862285725361179,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.867362944338758,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.872440163316334,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.877517382293913,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.882594601271489,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.887671820249068,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.892749039226644,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.897826258204223,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.902903477181798,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.907980696159377,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.913057915136953,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.91813513411453,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.923212353092108,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.928289572069684,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.933366791047263,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.938444010024838,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.943521229002418,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.948598447979993,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.953675666957572,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.958752885935148,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.963830104912727,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.968907323890303,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.973984542867882,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.979061761845458,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.984138980823037,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.989216199800612,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.994293418778192,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,8.999370637755767,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.004447856733346,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.009525075710922,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.014602294688498,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.019679513666077,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.024756732643652,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.029833951621232,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.034911170598807,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.039988389576386,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.045065608553962,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.05014282753154,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.055220046509117,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.060297265486696,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.065374484464272,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.07045170344185,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.075528922419426,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.080606141397006,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.08568336037458,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.09076057935216,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.095837798329736,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.100915017307312,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.10599223628489,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.111069455262466,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.116146674240046,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.12122389321762,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.1263011121952,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.131378331172776,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.136455550150355,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.141532769127933,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.14660998810551,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.151687207083086,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.156764426060665,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.16184164503824,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.16691886401582,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.171996082993395,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.177073301970974,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.18215052094855,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.187227739926128,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.192304958903703,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.19738217788128,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.20245939685886,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.207536615836435,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.212613834814016,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.21769105379159,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.22276827276917,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.227845491746743,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.232922710724324,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.2379999297019,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.24307714867948,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.248154367657056,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.253231586634634,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.25830880561221,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.263386024589789,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.268463243567364,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.273540462544943,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.27861768152252,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.283694900500096,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.288772119477674,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.29384933845525,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.298926557432829,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.304003776410404,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.309080995387983,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.31415821436556,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.319235433343138,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.324312652320714,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.329389871298291,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.334467090275869,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.339544309253448,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.344621528231023,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.349698747208604,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.354775966186178,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.359853185163756,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.364930404141331,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.370007623118909,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.375084842096488,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.380162061074063,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.385239280051644,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.390316499029218,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.395393718006796,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.400470936984371,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.405548155961952,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.410625374939528,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.415702593917109,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.420779812894684,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.425857031872262,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.430934250849836,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.436011469827417,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.441088688804992,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.446165907782571,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.451243126760149,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.456320345737725,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.461397564715302,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.466474783692878,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.471552002670457,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.476629221648032,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.481706440625612,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.486783659603187,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.491860878580766,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.496938097558342,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.50201531653592,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.507092535513497,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.512169754491076,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.517246973468652,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.52232419244623,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.527401411423806,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.532478630401386,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.53755584937896,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.54263306835654,0.0
Ar_Cl2_EN_60.0,EN,60.0,60.0,2.6947865291579083,9.547710287334116,0.0
